"","X","PID","Date","Time","PosSrc","Latitude","Longitude"
"12189",12189,137125,"Saturday, Month 1, day No.28","2:55:07 PM","GPS",0.0850023566657754,-0.0113591380577134
"12190",12190,137125,"Saturday, Month 1, day No.28","2:56:58 PM","GPS",0.0850063566657795,-0.0114191380577182
"12191",12191,137125,"Saturday, Month 1, day No.28","3:19:06 PM","GPS",0.0850003566657733,-0.0113751380577156
"12192",12192,137125,"Saturday, Month 1, day No.28","3:20:08 PM","GPS",0.0849883566657752,-0.0113711380577115
"12193",12193,137125,"Saturday, Month 1, day No.28","3:21:14 PM","GPS",0.0850213566657771,-0.0112701380577107
"12194",12194,137125,"Saturday, Month 1, day No.28","3:22:17 PM","GPS",0.0849903566657773,-0.0113751380577156
"12195",12195,137125,"Saturday, Month 1, day No.28","3:23:18 PM","GPS",0.0850083566657744,-0.0113561380577067
"12196",12196,137125,"Saturday, Month 1, day No.28","3:24:25 PM","GPS",0.0849823566657761,-0.0114101380577125
"12197",12197,137125,"Saturday, Month 1, day No.28","3:25:28 PM","GPS",0.0850003566657733,-0.0114051380577109
"12198",12198,137125,"Saturday, Month 1, day No.28","3:27:42 PM","GPS",0.0849893566657798,-0.0113851380577188
"12199",12199,137125,"Saturday, Month 1, day No.28","3:28:59 PM","GPS",0.0850323566657778,-0.01136213805772
"12200",12200,137125,"Saturday, Month 1, day No.28","3:30:16 PM","GPS",0.0850003566657733,-0.0113611380577083
"12201",12201,137125,"Saturday, Month 1, day No.28","3:31:37 PM","GPS",0.0850313566657732,-0.0113341380577197
"12202",12202,137125,"Saturday, Month 1, day No.28","3:32:58 PM","GPS",0.0850123566657786,-0.0113611380577083
"12203",12203,137125,"Saturday, Month 1, day No.28","3:33:58 PM","GPS",0.0850193566657751,-0.0113591380577134
"12204",12204,137125,"Saturday, Month 1, day No.28","3:34:58 PM","GPS",0.0850183566657776,-0.0113131380577158
"12205",12205,137125,"Saturday, Month 1, day No.28","3:41:18 PM","GPS",0.085009356665779,-0.0113371380577121
"12206",12206,137125,"Saturday, Month 1, day No.28","3:42:20 PM","GPS",0.0850043566657774,-0.0113661380577099
"12207",12207,137125,"Saturday, Month 1, day No.28","3:43:25 PM","GPS",0.0850023566657754,-0.0113421380577137
"12208",12208,137125,"Saturday, Month 1, day No.28","3:47:51 PM","GPS",0.0850003566657733,-0.0113511380577194
"12209",12209,137125,"Saturday, Month 1, day No.28","3:49:10 PM","GPS",0.0850183566657776,-0.011294138057707
"12210",12210,137125,"Saturday, Month 1, day No.28","3:50:24 PM","GPS",0.0850053566657749,-0.0112891380577196
"12211",12211,137125,"Saturday, Month 1, day No.28","3:51:41 PM","GPS",0.085007356665777,-0.0113401380577187
"12212",12212,137125,"Saturday, Month 1, day No.28","3:52:58 PM","GPS",0.0850223566657746,-0.0113421380577137
"12213",12213,137125,"Saturday, Month 1, day No.28","3:54:15 PM","GPS",0.0849853566657757,-0.0113211380577098
"12214",12214,137125,"Saturday, Month 1, day No.28","3:55:32 PM","GPS",0.0850083566657744,-0.0113561380577067
"12215",12215,137125,"Saturday, Month 1, day No.28","3:56:49 PM","GPS",0.0850103566657765,-0.011339138057707
"12216",12216,137125,"Saturday, Month 1, day No.28","4:21:46 PM","GPS",0.0849943566657743,-0.011370138057714
"12217",12217,137125,"Saturday, Month 1, day No.28","4:22:56 PM","GPS",0.0849823566657761,-0.011245138057717
"12218",12218,137125,"Saturday, Month 1, day No.28","4:23:59 PM","GPS",0.0849893566657798,-0.0113731380577207
"12219",12219,137125,"Saturday, Month 1, day No.28","4:25:03 PM","GPS",0.0850043566657774,-0.0113261380577114
"12220",12220,137125,"Saturday, Month 1, day No.28","4:26:08 PM","GPS",0.0850053566657749,-0.0113531380577143
"12221",12221,137125,"Saturday, Month 1, day No.28","4:27:12 PM","GPS",0.085009356665779,-0.0113321380577105
"12222",12222,137125,"Saturday, Month 1, day No.28","4:28:17 PM","GPS",0.0850123566657786,-0.0113571380577184
"12223",12223,137125,"Saturday, Month 1, day No.28","4:29:22 PM","GPS",0.0849993566657758,-0.0113431380577111
"12224",12224,137125,"Saturday, Month 1, day No.28","4:30:24 PM","GPS",0.0850023566657754,-0.011323138057719
"12225",12225,137125,"Saturday, Month 1, day No.28","4:31:28 PM","GPS",0.0850023566657754,-0.0113261380577114
"12226",12226,137125,"Saturday, Month 1, day No.28","4:32:28 PM","GPS",0.0850083566657744,-0.011331138057713
"12227",12227,137125,"Saturday, Month 1, day No.28","4:33:29 PM","GPS",0.0850533566657745,-0.0113371380577121
"12228",12228,137125,"Saturday, Month 1, day No.28","4:35:11 PM","GPS",0.0850183566657776,-0.0113651380577124
"12229",12229,137125,"Saturday, Month 1, day No.28","4:36:15 PM","GPS",0.0850103566657765,-0.0113711380577115
"12230",12230,137125,"Saturday, Month 1, day No.28","4:37:20 PM","GPS",0.0850253566657742,-0.0113841380577071
"12231",12231,137125,"Saturday, Month 1, day No.28","4:38:25 PM","GPS",0.0849823566657761,-0.0113661380577099
"12232",12232,137125,"Saturday, Month 1, day No.28","4:39:31 PM","GPS",0.0850473566657755,-0.0114051380577109
"12233",12233,137125,"Saturday, Month 1, day No.28","4:40:34 PM","GPS",0.0850443566657759,-0.0114291380577072
"12234",12234,137125,"Saturday, Month 1, day No.28","4:41:37 PM","GPS",0.0850413566657764,-0.0114151380577141
"12235",12235,137125,"Saturday, Month 1, day No.28","4:42:42 PM","GPS",0.0850443566657759,-0.011378138057708
"12236",12236,137125,"Saturday, Month 1, day No.28","4:43:46 PM","GPS",0.0850433566657784,-0.0113961380577194
"12237",12237,137125,"Saturday, Month 1, day No.28","4:44:52 PM","GPS",0.0850713566657788,-0.0113901380577204
"12238",12238,137125,"Saturday, Month 1, day No.28","4:45:56 PM","GPS",0.085046356665778,-0.011403138057716
"12239",12239,137125,"Saturday, Month 1, day No.28","4:47:02 PM","GPS",0.0850543566657791,-0.0114191380577182
"12240",12240,137125,"Saturday, Month 1, day No.28","4:48:04 PM","GPS",0.0850443566657759,-0.0114281380577097
"12241",12241,137125,"Saturday, Month 1, day No.28","4:49:05 PM","GPS",0.0850553566657766,-0.0114181380577065
"12242",12242,137125,"Saturday, Month 1, day No.28","4:50:12 PM","GPS",0.0850403566657789,-0.0114361380577179
"12243",12243,137125,"Saturday, Month 1, day No.28","4:51:18 PM","GPS",0.0850403566657789,-0.0114361380577179
"12244",12244,137125,"Saturday, Month 1, day No.28","4:52:21 PM","GPS",0.0850473566657755,-0.0114321380577138
"12245",12245,137125,"Saturday, Month 1, day No.28","4:53:23 PM","GPS",0.0850383566657769,-0.0114391380577104
"12246",12246,137125,"Saturday, Month 1, day No.28","4:54:28 PM","GPS",0.0850303566657757,-0.0114511380577085
"12247",12247,137125,"Saturday, Month 1, day No.28","4:55:30 PM","GPS",0.0850453566657734,-0.0114331380577113
"12248",12248,137125,"Saturday, Month 1, day No.28","4:56:36 PM","GPS",0.0850493566657775,-0.0114311380577163
"12249",12249,137125,"Saturday, Month 1, day No.28","4:58:51 PM","GPS",0.0850323566657778,-0.0114521380577202
"12250",12250,137125,"Saturday, Month 1, day No.28","4:59:56 PM","GPS",0.0850573566657786,-0.0114361380577179
"12251",12251,137125,"Saturday, Month 1, day No.28","5:01:00 PM","GPS",0.0850433566657784,-0.0114351380577205
"12252",12252,137125,"Saturday, Month 1, day No.28","5:02:00 PM","GPS",0.0850423566657739,-0.0114391380577104
"12253",12253,137125,"Saturday, Month 1, day No.28","5:03:20 PM","GPS",0.0850403566657789,-0.0114411380577195
"12254",12254,137125,"Saturday, Month 1, day No.28","5:04:25 PM","GPS",0.0850573566657786,-0.0114191380577182
"12255",12255,137125,"Saturday, Month 1, day No.28","5:05:26 PM","GPS",0.0850343566657799,-0.0114541380577151
"12256",12256,137125,"Saturday, Month 1, day No.28","5:06:39 PM","GPS",0.0850423566657739,-0.0113791380577197
"12257",12257,137125,"Saturday, Month 1, day No.28","5:07:43 PM","GPS",0.0850543566657791,-0.0113941380577103
"12258",12258,137125,"Saturday, Month 1, day No.28","5:08:45 PM","GPS",0.0850583566657761,-0.0114041380577135
"12259",12259,137125,"Saturday, Month 1, day No.28","5:09:48 PM","GPS",0.085056356665774,-0.0113961380577194
"12260",12260,137125,"Saturday, Month 1, day No.28","5:11:56 PM","GPS",0.085050356665775,-0.011370138057714
"12261",12261,137125,"Saturday, Month 1, day No.28","5:13:01 PM","GPS",0.0850413566657764,-0.0113941380577103
"12262",12262,137125,"Saturday, Month 1, day No.28","5:14:24 PM","GPS",0.085046356665778,-0.0114451380577094
"12263",12263,137125,"Saturday, Month 1, day No.28","5:15:27 PM","GPS",0.085050356665775,-0.0113711380577115
"12264",12264,137125,"Saturday, Month 1, day No.28","5:16:32 PM","GPS",0.0850513566657796,-0.011370138057714
"12265",12265,137125,"Saturday, Month 1, day No.28","5:17:37 PM","GPS",0.0850443566657759,-0.011378138057708
"12266",12266,137125,"Saturday, Month 1, day No.28","5:18:42 PM","GPS",0.0850373566657794,-0.0113831380577096
"12267",12267,137125,"Saturday, Month 1, day No.28","5:19:44 PM","GPS",0.0850613566657756,-0.0114211380577132
"12268",12268,137125,"Saturday, Month 1, day No.28","5:20:50 PM","GPS",0.0850283566657737,-0.0114071380577201
"12269",12269,137125,"Saturday, Month 1, day No.28","5:22:01 PM","GPS",0.0850413566657764,-0.0114161380577116
"12270",12270,137125,"Saturday, Month 1, day No.28","5:23:16 PM","GPS",0.0850303566657757,-0.0113881380577112
"12271",12271,137125,"Saturday, Month 1, day No.28","5:24:23 PM","GPS",0.0850413566657764,-0.0113801380577172
"12272",12272,137125,"Saturday, Month 1, day No.28","5:26:09 PM","GPS",0.0850413566657764,-0.0114181380577065
"12273",12273,137125,"Saturday, Month 1, day No.28","5:27:12 PM","GPS",0.085046356665778,-0.0113601380577109
"12274",12274,137125,"Saturday, Month 1, day No.28","5:28:34 PM","GPS",0.0850443566657759,-0.011378138057708
"12275",12275,137125,"Saturday, Month 1, day No.28","5:29:39 PM","GPS",0.0850423566657739,-0.0114171380577091
"12276",12276,137125,"Saturday, Month 1, day No.28","5:30:40 PM","GPS",0.0850553566657766,-0.0113971380577169
"12277",12277,137125,"Saturday, Month 1, day No.28","5:31:42 PM","GPS",0.0850433566657784,-0.0113811380577147
"12278",12278,137125,"Saturday, Month 1, day No.28","5:32:43 PM","GPS",0.0850633566657777,-0.0113891380577087
"12279",12279,137125,"Saturday, Month 1, day No.28","5:33:49 PM","GPS",0.0850473566657755,-0.0113821380577122
"12280",12280,137125,"Saturday, Month 1, day No.28","5:34:53 PM","GPS",0.0850443566657759,-0.011378138057708
"12281",12281,137125,"Saturday, Month 1, day No.28","5:36:33 PM","GPS",0.0850383566657769,-0.0113911380577179
"12282",12282,137125,"Saturday, Month 1, day No.28","5:37:35 PM","GPS",0.0850353566657773,-0.0114101380577125
"12283",12283,137125,"Saturday, Month 1, day No.28","5:39:11 PM","GPS",0.0850413566657764,-0.0113991380577119
"12284",12284,137125,"Saturday, Month 1, day No.28","5:40:13 PM","GPS",0.0850353566657773,-0.0114241380577198
"12285",12285,137125,"Saturday, Month 1, day No.28","5:41:28 PM","GPS",0.0850493566657775,-0.0113731380577207
"12286",12286,137125,"Saturday, Month 1, day No.28","5:42:39 PM","GPS",0.0850533566657745,-0.0113961380577194
"12287",12287,137125,"Saturday, Month 1, day No.28","5:43:42 PM","GPS",0.0850903566657735,-0.011403138057716
"12288",12288,137125,"Saturday, Month 1, day No.28","5:44:44 PM","GPS",0.085056356665774,-0.0113591380577134
"12289",12289,137125,"Saturday, Month 1, day No.28","5:45:49 PM","GPS",0.085046356665778,-0.0113801380577172
"12290",12290,137125,"Saturday, Month 1, day No.28","5:46:49 PM","GPS",0.0850473566657755,-0.011378138057708
"12291",12291,137125,"Saturday, Month 1, day No.28","5:47:57 PM","GPS",0.0850243566657767,-0.0113401380577187
"12292",12292,137125,"Saturday, Month 1, day No.28","5:48:59 PM","GPS",0.0850363566657748,-0.0113921380577153
"12293",12293,137125,"Saturday, Month 1, day No.28","5:50:00 PM","GPS",0.0850353566657773,-0.0113941380577103
"12294",12294,137125,"Saturday, Month 1, day No.28","5:51:05 PM","GPS",0.0850433566657784,-0.0113811380577147
"12295",12295,137125,"Saturday, Month 1, day No.28","5:52:11 PM","GPS",0.0850413566657764,-0.0113971380577169
"12296",12296,137125,"Saturday, Month 1, day No.28","5:53:48 PM","GPS",0.085017356665773,-0.0113541380577118
"12297",12297,137125,"Saturday, Month 1, day No.28","5:54:48 PM","GPS",0.0849843566657782,-0.0113291380577181
"12298",12298,137125,"Saturday, Month 1, day No.28","5:56:02 PM","GPS",0.0849943566657743,-0.0112791380577164
"12299",12299,137125,"Saturday, Month 1, day No.28","5:57:05 PM","GPS",0.0849933566657768,-0.0113351380577171
"12300",12300,137125,"Saturday, Month 1, day No.28","5:58:07 PM","GPS",0.0849613566657794,-0.0113121380577184
"12301",12301,137125,"Saturday, Month 1, day No.28","5:59:30 PM","GPS",0.0850123566657786,-0.0113021380577152
"12302",12302,137125,"Saturday, Month 1, day No.28","6:00:31 PM","GPS",0.0849933566657768,-0.0112641380577116
"12303",12303,137125,"Saturday, Month 1, day No.28","6:01:32 PM","GPS",0.0849973566657738,-0.011339138057707
"12304",12304,137125,"Saturday, Month 1, day No.28","6:02:37 PM","GPS",0.0850193566657751,-0.011333138057708
"12305",12305,137125,"Saturday, Month 1, day No.28","6:06:03 PM","GPS",0.0850163566657756,-0.0113371380577121
"12306",12306,137125,"Saturday, Month 1, day No.28","6:08:37 PM","GPS",0.0849943566657743,-0.0113481380577127
"12307",12307,137125,"Saturday, Month 1, day No.28","6:09:38 PM","GPS",0.0849983566657784,-0.0113361380577146
"12308",12308,137125,"Saturday, Month 1, day No.28","6:11:02 PM","GPS",0.085009356665779,-0.0113601380577109
"12309",12309,137125,"Saturday, Month 1, day No.28","6:18:25 PM","GPS",0.0849733566657775,-0.0112301380577122
"12310",12310,137125,"Saturday, Month 1, day No.28","6:19:29 PM","GPS",0.0849753566657796,-0.0112641380577116
"12311",12311,137125,"Saturday, Month 1, day No.28","6:20:35 PM","GPS",0.0849943566657743,-0.0113591380577134
"12312",12312,137125,"Saturday, Month 1, day No.28","6:21:37 PM","GPS",0.0849803566657741,-0.0113531380577143
"12313",12313,137125,"Saturday, Month 1, day No.28","6:22:42 PM","GPS",0.0849763566657771,-0.0113271380577089
"12314",12314,137125,"Saturday, Month 1, day No.28","6:23:49 PM","GPS",0.0849963566657763,-0.0113031380577127
"12315",12315,137125,"Saturday, Month 1, day No.28","6:24:52 PM","GPS",0.0849953566657788,-0.0113281380577206
"12316",12316,137125,"Saturday, Month 1, day No.28","6:25:55 PM","GPS",0.0850043566657774,-0.0113241380577165
"12317",12317,137125,"Saturday, Month 1, day No.28","6:26:58 PM","GPS",0.0849883566657752,-0.0113061380577193
"12318",12318,137125,"Saturday, Month 1, day No.28","6:28:01 PM","GPS",0.0849963566657763,-0.011339138057707
"12319",12319,137125,"Saturday, Month 1, day No.28","6:29:03 PM","GPS",0.0850083566657744,-0.0113131380577158
"12320",12320,137125,"Saturday, Month 1, day No.28","6:30:06 PM","GPS",0.085007356665777,-0.011339138057707
"12321",12321,137125,"Saturday, Month 1, day No.28","6:31:09 PM","GPS",0.085009356665779,-0.0113091380577117
"12322",12322,137125,"Saturday, Month 1, day No.28","6:32:11 PM","GPS",0.0850103566657765,-0.0113201380577124
"12323",12323,137125,"Saturday, Month 1, day No.28","6:33:14 PM","GPS",0.085011356665774,-0.0113471380577153
"12324",12324,137125,"Saturday, Month 1, day No.28","6:34:17 PM","GPS",0.085009356665779,-0.0113081380577142
"12325",12325,137125,"Saturday, Month 1, day No.28","6:35:20 PM","GPS",0.0850193566657751,-0.0113611380577083
"12326",12326,137125,"Saturday, Month 1, day No.28","6:36:22 PM","GPS",0.085007356665777,-0.0112721380577199
"12327",12327,137125,"Saturday, Month 1, day No.28","6:37:25 PM","GPS",0.085011356665774,-0.0113501380577077
"12328",12328,137125,"Saturday, Month 1, day No.28","6:38:27 PM","GPS",0.0849923566657793,-0.0113111380577067
"12329",12329,137125,"Saturday, Month 1, day No.28","6:39:30 PM","GPS",0.0849823566657761,-0.0113011380577177
"12330",12330,137125,"Saturday, Month 1, day No.28","6:41:18 PM","GPS",0.0850053566657749,-0.0112861380577129
"12331",12331,137125,"Saturday, Month 1, day No.28","6:42:23 PM","GPS",0.0849623566657769,-0.0113071380577168
"12332",12332,137125,"Saturday, Month 1, day No.28","6:43:46 PM","GPS",0.0849813566657787,-0.0113551380577093
"12333",12333,137125,"Saturday, Month 1, day No.28","6:46:13 PM","GPS",0.0849403566657756,-0.0115141380577199
"12334",12334,137125,"Saturday, Month 1, day No.28","7:01:58 PM","GPS",0.0849763566657771,-0.0113821380577122
"12335",12335,137125,"Saturday, Month 1, day No.28","7:03:00 PM","GPS",0.0849863566657731,-0.0113931380577128
"12336",12336,137125,"Saturday, Month 1, day No.28","7:04:02 PM","GPS",0.0849663566657739,-0.0113601380577109
"12337",12337,137125,"Saturday, Month 1, day No.28","7:05:04 PM","GPS",0.0849823566657761,-0.0113921380577153
"12338",12338,137125,"Saturday, Month 1, day No.28","7:06:24 PM","GPS",0.0849693566657734,-0.0113671380577074
"12339",12339,137125,"Saturday, Month 1, day No.28","7:07:32 PM","GPS",0.0849803566657741,-0.0114161380577116
"12340",12340,137125,"Saturday, Month 1, day No.28","7:08:36 PM","GPS",0.0849913566657747,-0.0113321380577105
"12341",12341,137125,"Saturday, Month 1, day No.28","7:09:40 PM","GPS",0.0849983566657784,-0.0113811380577147
"12342",12342,137125,"Saturday, Month 1, day No.28","7:10:46 PM","GPS",0.0850193566657751,-0.0114021380577185
"12343",12343,137125,"Saturday, Month 1, day No.28","7:11:52 PM","GPS",0.0850413566657764,-0.0113741380577181
"12344",12344,137125,"Saturday, Month 1, day No.28","7:12:59 PM","GPS",0.0850263566657787,-0.0113931380577128
"12345",12345,137125,"Saturday, Month 1, day No.28","7:14:05 PM","GPS",0.0849843566657782,-0.011372138057709
"12346",12346,137125,"Saturday, Month 1, day No.28","7:15:06 PM","GPS",0.0848683566657797,-0.0116731380577164
"12347",12347,137125,"Saturday, Month 1, day No.28","7:16:07 PM","GPS",0.0856173566657787,-0.0160121380577181
"12348",12348,137125,"Saturday, Month 1, day No.28","7:17:11 PM","GPS",0.0848463566657784,-0.0227111380577156
"12349",12349,137125,"Saturday, Month 1, day No.28","7:18:11 PM","GPS",0.0873923566657737,-0.0275131380577136
"12350",12350,137125,"Saturday, Month 1, day No.28","7:19:19 PM","GPS",0.0911033566657764,-0.034857138057717
"12351",12351,137125,"Saturday, Month 1, day No.28","7:20:22 PM","GPS",0.0944713566657782,-0.0366521380577183
"12352",12352,137125,"Saturday, Month 1, day No.28","7:21:25 PM","GPS",0.095206356665777,-0.0376011380577097
"12353",12353,137125,"Saturday, Month 1, day No.28","7:22:29 PM","GPS",0.0958453566657766,-0.038442138057718
"12354",12354,137125,"Saturday, Month 1, day No.28","7:23:33 PM","GPS",0.0959403566657784,-0.0384161380577126
"12355",12355,137125,"Saturday, Month 1, day No.28","7:24:37 PM","GPS",0.095598356665775,-0.0390611380577184
"12356",12356,137125,"Saturday, Month 1, day No.28","7:25:40 PM","GPS",0.0955353566657777,-0.0391831380577088
"12357",12357,137125,"Saturday, Month 1, day No.28","7:27:29 PM","GPS",0.0954383566657739,-0.039318138057709
"12358",12358,137125,"Saturday, Month 1, day No.28","7:28:31 PM","GPS",0.0955303566657761,-0.0392011380577202
"12359",12359,137125,"Saturday, Month 1, day No.28","7:29:46 PM","GPS",0.0955103566657769,-0.0392281380577089
"12360",12360,137125,"Saturday, Month 1, day No.28","7:31:08 PM","GPS",0.095555356665777,-0.0391571380577176
"12361",12361,137125,"Saturday, Month 1, day No.28","7:32:24 PM","GPS",0.0955353566657777,-0.0392051380577101
"12362",12362,137125,"Saturday, Month 1, day No.28","7:33:37 PM","GPS",0.095518356665778,-0.0392191380577174
"12363",12363,137125,"Saturday, Month 1, day No.28","7:34:42 PM","GPS",0.0954913566657751,-0.0393011380577093
"12364",12364,137125,"Saturday, Month 1, day No.28","7:35:49 PM","GPS",0.095520356665773,-0.0392391380577095
"12365",12365,137125,"Saturday, Month 1, day No.28","7:37:20 PM","GPS",0.0954873566657781,-0.0393191380577207
"12366",12366,137125,"Saturday, Month 1, day No.28","7:38:23 PM","GPS",0.0955173566657734,-0.0391821380577113
"12367",12367,137125,"Saturday, Month 1, day No.28","7:39:24 PM","GPS",0.0955153566657785,-0.0391651380577116
"12368",12368,137125,"Saturday, Month 1, day No.28","7:40:27 PM","GPS",0.0955503566657754,-0.0391971380577161
"12369",12369,137125,"Saturday, Month 1, day No.28","7:41:30 PM","GPS",0.0955233566657796,-0.0392081380577167
"12370",12370,137125,"Saturday, Month 1, day No.28","7:42:38 PM","GPS",0.0955133566657764,-0.0391891380577079
"12371",12371,137125,"Saturday, Month 1, day No.28","7:44:38 PM","GPS",0.0954613566657798,-0.03935713805771
"12372",12372,137125,"Saturday, Month 1, day No.28","7:46:24 PM","GPS",0.0955293566657787,-0.0392581380577184
"12373",12373,137125,"Saturday, Month 1, day No.28","7:47:30 PM","GPS",0.0955273566657766,-0.0392521380577193
"12374",12374,137125,"Saturday, Month 1, day No.28","7:48:33 PM","GPS",0.0955433566657788,-0.0392091380577142
"12375",12375,137125,"Saturday, Month 1, day No.28","7:49:35 PM","GPS",0.0955323566657782,-0.0392811380577172
"12376",12376,137125,"Saturday, Month 1, day No.28","7:50:40 PM","GPS",0.0955823566657799,-0.0391841380577205
"12377",12377,137125,"Saturday, Month 1, day No.28","7:51:45 PM","GPS",0.0955913566657784,-0.0392021380577177
"12378",12378,137125,"Saturday, Month 1, day No.28","7:53:14 PM","GPS",0.0955253566657746,-0.0392391380577095
"12379",12379,137125,"Saturday, Month 1, day No.28","7:54:41 PM","GPS",0.0955803566657778,-0.0391761380577123
"12380",12380,137125,"Saturday, Month 1, day No.28","7:55:53 PM","GPS",0.0954813566657791,-0.0392861380577187
"12381",12381,137125,"Saturday, Month 1, day No.28","7:57:00 PM","GPS",0.0955433566657788,-0.0391951380577069
"12382",12382,137125,"Saturday, Month 1, day No.28","7:58:06 PM","GPS",0.0955533566657749,-0.0392351380577196
"12383",12383,137125,"Saturday, Month 1, day No.28","7:59:12 PM","GPS",0.0955543566657795,-0.0392131380577183
"12384",12384,137125,"Saturday, Month 1, day No.28","8:00:14 PM","GPS",0.0955433566657788,-0.0392281380577089
"12385",12385,137125,"Saturday, Month 1, day No.28","8:02:01 PM","GPS",0.0955533566657749,-0.0392451380577086
"12386",12386,137125,"Saturday, Month 1, day No.28","8:03:07 PM","GPS",0.0955423566657743,-0.0392341380577079
"12387",12387,137125,"Saturday, Month 1, day No.28","8:04:08 PM","GPS",0.0955263566657791,-0.039238138057712
"12388",12388,137125,"Saturday, Month 1, day No.28","8:05:14 PM","GPS",0.0955533566657749,-0.039224138057719
"12389",12389,137125,"Saturday, Month 1, day No.28","8:06:18 PM","GPS",0.095518356665778,-0.0392211380577123
"12390",12390,137125,"Saturday, Month 1, day No.28","8:07:19 PM","GPS",0.0954873566657781,-0.0392661380577124
"12391",12391,137125,"Saturday, Month 1, day No.28","8:08:19 PM","GPS",0.0955003566657737,-0.0392611380577108
"12392",12392,137125,"Saturday, Month 1, day No.28","8:09:27 PM","GPS",0.095522356665775,-0.0392251380577164
"12393",12393,137125,"Saturday, Month 1, day No.28","8:10:39 PM","GPS",0.095518356665778,-0.0392091380577142
"12394",12394,137125,"Saturday, Month 1, day No.28","8:11:45 PM","GPS",0.0955083566657748,-0.039238138057712
"12395",12395,137125,"Saturday, Month 1, day No.28","8:12:48 PM","GPS",0.0955853566657794,-0.0391981380577135
"12396",12396,137125,"Saturday, Month 1, day No.28","8:14:17 PM","GPS",0.0955483566657733,-0.0391871380577129
"12397",12397,137125,"Saturday, Month 1, day No.28","8:15:24 PM","GPS",0.0955103566657769,-0.0393061380577109
"12398",12398,137125,"Saturday, Month 1, day No.28","8:16:39 PM","GPS",0.0955153566657785,-0.0391761380577123
"12399",12399,137125,"Saturday, Month 1, day No.28","8:18:27 PM","GPS",0.0955323566657782,-0.039232138057713
"12400",12400,137125,"Saturday, Month 1, day No.28","8:19:30 PM","GPS",0.0955213566657775,-0.0392271380577114
"12401",12401,137125,"Saturday, Month 1, day No.28","8:20:45 PM","GPS",0.0955233566657796,-0.0392201380577148
"12402",12402,137125,"Saturday, Month 1, day No.28","8:22:10 PM","GPS",0.0955953566657755,-0.0392541380577143
"12403",12403,137125,"Saturday, Month 1, day No.28","8:25:34 PM","GPS",0.0955253566657746,-0.0392111380577091
"12404",12404,137125,"Saturday, Month 1, day No.28","8:26:43 PM","GPS",0.0955213566657775,-0.0392131380577183
"12405",12405,137125,"Saturday, Month 1, day No.28","8:29:53 PM","GPS",0.0954563566657782,-0.0393311380577188
"12406",12406,137125,"Saturday, Month 1, day No.28","8:31:08 PM","GPS",0.0955643566657756,-0.0391511380577185
"12407",12407,137125,"Saturday, Month 1, day No.28","8:32:09 PM","GPS",0.095516356665776,-0.0393651380577182
"12408",12408,137125,"Saturday, Month 1, day No.28","8:33:18 PM","GPS",0.0955383566657773,-0.0391821380577113
"12409",12409,137125,"Saturday, Month 1, day No.28","8:34:24 PM","GPS",0.0955403566657793,-0.0392531380577168
"12410",12410,137125,"Saturday, Month 1, day No.28","8:35:27 PM","GPS",0.0955503566657754,-0.0392281380577089
"12411",12411,137125,"Saturday, Month 1, day No.28","8:36:51 PM","GPS",0.0954583566657732,-0.0392921380577178
"12412",12412,137125,"Saturday, Month 1, day No.28","8:37:51 PM","GPS",0.0955033566657733,-0.039271138057714
"12413",12413,137125,"Saturday, Month 1, day No.28","8:38:52 PM","GPS",0.095518356665778,-0.0392721380577115
"12414",12414,137125,"Saturday, Month 1, day No.28","8:39:54 PM","GPS",0.0955483566657733,-0.0392331380577104
"12415",12415,137125,"Saturday, Month 1, day No.28","8:41:00 PM","GPS",0.095520356665773,-0.039277138057713
"12416",12416,137125,"Saturday, Month 1, day No.28","8:42:08 PM","GPS",0.0954733566657779,-0.0392831380577121
"12417",12417,137125,"Saturday, Month 1, day No.28","8:43:10 PM","GPS",0.0954653566657768,-0.0392281380577089
"12418",12418,137125,"Saturday, Month 1, day No.28","8:44:14 PM","GPS",0.0954903566657777,-0.0391741380577173
"12419",12419,137125,"Saturday, Month 1, day No.28","8:45:22 PM","GPS",0.0955093566657794,-0.0392001380577085
"12420",12420,137125,"Saturday, Month 1, day No.28","8:46:32 PM","GPS",0.0954933566657772,-0.0393111380577125
"12421",12421,137125,"Saturday, Month 1, day No.28","8:47:50 PM","GPS",0.095479356665777,-0.0393001380577118
"12422",12422,137125,"Saturday, Month 1, day No.28","8:49:02 PM","GPS",0.0954713566657759,-0.0392581380577184
"12423",12423,137125,"Saturday, Month 1, day No.28","8:50:03 PM","GPS",0.0955363566657752,-0.0392451380577086
"12424",12424,137125,"Saturday, Month 1, day No.28","8:51:07 PM","GPS",0.0956973566657737,-0.0384931380577171
"12425",12425,137125,"Saturday, Month 1, day No.28","8:52:13 PM","GPS",0.0961543566657781,-0.03856913805771
"12426",12426,137125,"Saturday, Month 1, day No.28","8:53:14 PM","GPS",0.0963913566657766,-0.0387451380577204
"12427",12427,137125,"Saturday, Month 1, day No.28","8:54:18 PM","GPS",0.0955403566657793,-0.0397211380577147
"12428",12428,137125,"Saturday, Month 1, day No.28","8:55:24 PM","GPS",0.0943203566657758,-0.0368851380577127
"12429",12429,137125,"Saturday, Month 1, day No.28","8:56:25 PM","GPS",0.0900503566657775,-0.0328031380577158
